file_path,machine_id,label,label_name,rms,spectral_centroid_hz,spectral_bandwidth_hz,spectral_rolloff_hz,spectral_flatness,zero_crossing_rate,dominant_frequency_hz,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std
D:\pump\id_06\normal\00000589.wav,id_06,0,normal,0.241759,1346.72,1713.89,2794.55,0.01604,0.079612,282.4,-12.596652,118.858101,10.031459,8.426983,-1.538996,3.767477,6.407522,6.566222,-12.183558,-8.235555,-6.507993,-7.408333,3.119972,7.87993,6.802506,5.359457,4.638389,4.940575,4.214197,4.268609,4.007583,3.972786,3.765962,4.210923,3.225338,3.64455
D:\pump\id_00\normal\00000101.wav,id_00,0,normal,0.147379,2034.71,1922.4,4166.18,0.090842,0.149639,165.4,2.129856,79.590103,-11.964829,14.76467,-0.57173,10.621743,5.855435,2.170969,-2.052189,-1.353787,-4.273366,1.258817,1.118545,14.567565,10.86448,8.992287,8.308825,7.422836,8.223886,7.752273,6.287205,5.842129,6.443027,5.244338,5.795615,5.12797
D:\pump\id_00\normal\00000277.wav,id_00,0,normal,0.147521,2022.62,2001.26,4404.4,0.080007,0.134747,165.2,-6.358946,81.477058,-0.474476,10.307491,-5.183295,8.71718,0.421796,1.634793,-2.839165,-1.285108,-1.322356,1.107697,1.0793,12.801556,8.922139,8.955313,6.618205,6.327969,6.295454,5.162856,5.397784,5.32409,5.248401,4.921512,4.667957,4.965382
D:\pump\id_00\normal\00000552.wav,id_00,0,normal,0.168022,1587.5,1790.06,3459.64,0.038925,0.098555,166.1,-12.872428,105.564743,-2.518422,10.716082,-2.897316,12.470949,8.668612,5.529724,-3.211512,-3.271597,-2.087231,0.11701,-1.06113,12.690219,9.470484,7.5019,6.933611,7.011513,6.457126,6.067335,5.600638,5.265215,4.914852,4.940981,4.690485,4.327728
D:\pump\id_00\normal\00000846.wav,id_00,0,normal,0.135801,1780.19,1852.66,3791.28,0.056174,0.118836,216.4,-21.024687,93.199409,-9.151939,14.391241,2.288807,11.595325,5.740141,6.370914,-0.769849,-2.473119,-6.132447,-3.90076,-2.683782,15.315305,9.671877,9.549185,9.488649,8.651905,7.589491,7.083369,6.437525,6.053141,5.325009,6.086593,6.000383,4.87111
D:\pump\id_02\normal\00000816.wav,id_02,0,normal,0.078335,1875.41,1835.78,3806.14,0.056168,0.155628,1491.6,-77.104744,89.72982,-18.200542,2.688386,3.151204,16.23078,7.507433,1.043069,4.447783,6.020332,-4.028675,-6.817968,-0.439983,19.968369,11.95605,10.08485,7.021951,7.185211,7.030674,6.878974,5.553203,4.873475,5.404941,4.747025,5.054634,4.578072
D:\pump\id_04\normal\00000192.wav,id_04,0,normal,0.234009,2417.58,2177.37,5081.77,0.088474,0.20808,71.6,38.403175,57.215504,8.410721,30.886345,4.455721,-4.381845,-3.119793,4.694207,-2.346701,-2.677184,13.250992,2.988672,-8.599582,3.907438,2.746062,2.850029,2.608403,2.667518,2.538734,2.656388,2.79196,2.412714,2.792213,2.589291,2.696984,2.729047
D:\pump\id_00\normal\00000734.wav,id_00,0,normal,0.132718,1554.0,1800.66,3404.28,0.035655,0.095901,165.9,-41.613083,108.079048,2.501675,10.776604,-2.662134,9.382773,7.162741,8.292517,0.373959,-2.978352,-6.893524,-1.455137,2.090396,12.989371,11.128657,9.252156,7.793538,8.129912,7.565615,6.72574,6.124886,5.392586,6.402057,5.822465,5.644711,5.6075
D:\pump\id_04\normal\00000033.wav,id_04,0,normal,0.248808,2603.81,2167.23,5520.27,0.089581,0.206612,574.1,44.043388,48.892166,-2.662378,14.889423,-1.223374,-5.724746,-9.820704,4.155579,-7.656757,0.696548,10.85542,12.79966,-4.891721,3.237767,2.947019,2.888031,2.879289,3.016071,3.008786,2.749159,2.718034,2.980585,2.953318,3.199087,2.854151,2.98647
D:\pump\id_02\abnormal\00000090.wav,id_02,1,abnormal,0.087851,2325.25,2118.73,4962.01,0.130781,0.187211,71.6,-49.594822,65.659081,-5.032973,7.926804,4.505884,15.012889,8.178529,1.320308,-1.613416,2.289153,-2.169653,-1.193267,0.436825,24.830553,13.122472,8.015344,6.004076,5.927109,6.197638,5.500619,5.379221,4.007397,4.778216,4.398973,3.935779,4.098554
D:\pump\id_00\normal\00000925.wav,id_00,0,normal,0.171666,1686.33,1834.46,3637.18,0.0472,0.107723,166.0,-4.294861,98.502876,-5.228942,14.827986,0.819898,12.015326,8.802847,7.393031,0.173598,-0.571626,-3.640795,-2.569425,-0.420641,14.44132,9.731568,9.18784,7.697967,7.261231,7.76942,6.183062,5.65659,5.445905,5.668449,5.680038,5.102789,4.653884
D:\pump\id_02\normal\00000413.wav,id_02,0,normal,0.178961,1779.84,1765.26,3593.73,0.046536,0.145901,100.0,3.717451,93.128014,-24.552525,4.093498,3.899801,19.891417,7.794633,-1.284479,1.217312,1.171951,6.337033,2.487786,-2.887366,12.680518,7.299826,7.547048,6.290108,5.418719,4.850732,5.053383,4.135012,4.41123,4.097107,3.659401,3.8302,4.533426
D:\pump\id_00\normal\00000482.wav,id_00,0,normal,0.144903,1529.29,1750.1,3286.57,0.032748,0.092716,166.0,-33.610336,109.441467,-3.221278,12.691458,-2.654116,9.365073,6.942789,8.76871,0.192625,-3.242335,-2.451558,-0.912542,2.475034,13.614265,10.156476,8.68209,7.43165,8.481091,6.747455,6.382562,6.279067,6.312055,5.736029,5.089271,5.100234,5.022856
D:\pump\id_06\normal\00000191.wav,id_06,0,normal,0.24216,884.24,1158.06,1471.67,0.003073,0.059614,187.4,-62.077614,163.24324,-3.408385,15.910206,-8.441038,6.421157,-3.139034,-6.120092,-10.499376,-6.380818,-4.300803,2.087312,3.464237,9.82663,10.756948,7.709795,6.852829,5.460155,4.847971,5.222788,4.889697,5.040648,4.543617,4.139915,3.640024,3.496452
D:\pump\id_06\normal\00000137.wav,id_06,0,normal,0.221713,853.37,1199.21,1347.94,0.002857,0.058155,187.6,-82.615753,161.477982,8.819092,11.83432,-4.490016,7.705536,2.045645,-5.742591,-7.872418,-5.015054,-5.560134,2.944277,4.454713,11.716846,11.807409,7.067008,6.382229,5.437097,5.858891,5.176947,5.031286,4.274671,4.023747,4.180414,4.139861,3.870148
D:\pump\id_02\normal\00000693.wav,id_02,0,normal,0.072633,1754.92,1888.3,3784.35,0.05112,0.120111,216.2,-88.924362,94.432358,-7.383262,10.437146,7.630387,19.776699,10.10465,-0.179344,-0.285551,2.491582,1.415693,-0.024391,-2.564283,13.089561,9.018304,8.459537,6.619134,6.186225,6.622754,5.492835,5.277312,4.623573,4.555505,4.664654,4.291929,4.250478
D:\pump\id_04\abnormal\00000032.wav,id_04,1,abnormal,0.239977,2501.05,1889.93,4551.67,0.128399,0.229171,671.1,60.506241,47.816689,-25.067482,23.969561,-9.28632,1.549634,-8.610362,-2.854968,2.190119,3.372826,8.605658,4.656561,1.872004,4.178542,2.735638,2.814005,3.161398,3.323712,3.758042,2.843407,3.518414,3.015621,2.704604,3.221262,3.259693,2.590157
D:\pump\id_02\normal\00000800.wav,id_02,0,normal,0.087674,1885.84,1861.72,3895.22,0.054974,0.148455,154.3,-69.043365,88.364792,-15.861935,3.731462,2.706903,16.148882,7.238177,2.114628,2.875942,4.109507,-2.247085,-7.845428,-4.590524,20.229382,10.517475,9.195027,7.190538,7.465149,7.359521,7.130389,6.342118,5.862832,5.653157,4.787373,4.786942,5.158577
D:\pump\id_02\normal\00000213.wav,id_02,0,normal,0.167385,1890.16,1879.94,3943.19,0.064605,0.142651,697.0,6.429254,89.764351,-13.169306,7.105515,0.724815,11.018549,2.025937,-1.607999,2.357701,4.896595,5.973071,2.457288,1.21662,10.597404,9.939657,9.097934,7.570747,7.512016,6.742851,6.471193,5.136137,5.329969,5.523065,4.611065,4.55369,4.65109
D:\pump\id_06\normal\00000085.wav,id_06,0,normal,0.268117,1478.78,1662.54,3101.84,0.017415,0.086142,187.6,-1.097889,106.003181,-4.582108,19.750376,-10.456369,-2.452453,-7.084514,-7.015672,-16.567509,-7.26716,-2.891878,1.670727,2.231689,14.403527,11.80832,7.092753,4.960527,5.027878,3.983146,3.78713,3.519874,3.972035,3.912523,3.823731,3.294569,3.097722
D:\pump\id_06\normal\00000352.wav,id_06,0,normal,0.265237,1271.72,1708.28,2851.89,0.009872,0.05599,187.8,-28.614983,118.059181,21.281487,17.986734,-7.000513,-0.197079,-0.686452,-3.460553,-8.019792,5.004396,-10.586507,-8.01486,-1.963414,5.681493,4.446675,3.386386,3.642801,2.938019,3.421875,3.525205,3.22798,3.073237,3.500552,3.205799,3.520895,2.830799
D:\pump\id_00\normal\00000954.wav,id_00,0,normal,0.141647,1836.22,1815.95,3826.73,0.070317,0.135012,166.1,-3.373698,93.091003,-14.855116,7.925006,-8.622662,5.285034,-0.820947,0.904039,-5.701284,-5.045594,-6.541556,-4.355202,-0.594991,11.355221,7.95372,6.751055,5.84292,5.743695,5.418547,5.046809,4.940577,4.622992,4.864557,4.468278,4.602703,4.016215
D:\pump\id_00\normal\00000704.wav,id_00,0,normal,0.141828,1678.15,1842.55,3623.75,0.043914,0.109955,166.4,-25.850739,103.136047,-1.685311,1.723157,-8.126656,3.076605,5.334883,7.015945,0.051675,-4.020873,-6.89167,-1.195818,2.596433,13.041425,9.01728,9.046329,7.341121,7.187417,6.475,5.996044,5.752909,5.058887,5.319307,5.358985,4.308814,5.026238
D:\pump\id_00\normal\00000412.wav,id_00,0,normal,0.172449,1634.98,1786.42,3504.32,0.046037,0.107447,166.8,-1.910426,103.454269,-6.310671,13.10828,-0.480231,10.134329,4.418816,5.802848,-2.927754,-4.056358,-4.808692,0.069862,2.678762,11.703524,9.646,8.071103,7.468962,7.065454,7.07937,6.721421,6.02354,5.385446,5.20387,5.035673,4.610234,4.656786
D:\pump\id_00\normal\00000037.wav,id_00,0,normal,0.11856,1980.71,1917.62,4142.3,0.085536,0.143967,166.8,-21.23818,82.782059,-13.07639,11.998417,2.11868,11.141948,6.072632,4.546303,-0.558784,0.448666,-1.073232,3.416203,1.997632,14.494677,10.585232,10.213055,8.563054,7.964967,7.409127,7.166788,6.676985,6.399496,5.608955,5.433873,5.426651,5.274644
D:\pump\id_02\normal\00000502.wav,id_02,0,normal,0.098618,1620.45,1826.06,3527.11,0.033619,0.112171,216.3,-74.786446,102.592072,-3.738546,11.634109,6.902425,20.019218,9.335304,-2.585768,1.541652,3.233679,1.360002,-2.040822,-6.368261,16.110397,11.838449,10.430306,7.808999,6.953014,6.36984,6.432432,5.495245,6.063643,4.912487,4.50006,4.543216,4.404314
D:\pump\id_00\abnormal\00000069.wav,id_00,1,abnormal,0.082443,1864.52,1818.21,3784.69,0.069636,0.135669,129.7,-85.932144,89.918854,-15.483983,5.997444,-11.779917,-4.359794,-4.652158,-4.978901,-6.812025,-3.062462,-4.815834,-1.926723,-2.497632,24.208731,15.212179,8.198336,8.898866,9.253781,5.894273,5.795974,6.472615,6.204827,4.796467,4.554579,4.815583,4.761669
D:\pump\id_00\normal\00000464.wav,id_00,0,normal,0.156992,1498.46,1717.56,3206.59,0.032549,0.093674,166.1,-24.664366,112.13533,-2.707874,13.022545,-6.289387,7.388408,4.30319,5.517444,-1.346359,-3.543452,-3.825863,-0.766312,0.664739,13.909453,9.686388,7.588858,8.100118,7.121874,6.776746,6.269879,5.610918,5.302223,5.038775,4.699262,5.220194,4.419933
D:\pump\id_06\normal\00000544.wav,id_06,0,normal,0.25239,1465.66,1864.39,3322.46,0.019656,0.076014,283.0,-7.98094,107.420456,23.633913,19.302675,-5.49105,3.056437,5.760015,-7.485493,-14.035571,1.82748,-5.647071,1.132267,4.41124,7.58317,5.361077,5.089635,4.604974,4.987967,4.682944,4.31538,4.229565,3.977269,3.557774,3.555681,4.081272,3.226951
D:\pump\id_00\normal\00000228.wav,id_00,0,normal,0.124113,2066.47,1951.69,4353.68,0.106852,0.160128,165.4,-5.575107,81.513191,-9.507243,4.140689,-11.404106,7.065637,4.832065,4.021215,-5.117802,-5.208617,-5.417222,-1.771951,2.415731,11.773604,8.353822,7.992488,5.496389,6.307896,5.237189,5.390652,5.155172,4.794039,4.265703,4.376272,4.29674,4.217673
D:\pump\id_02\normal\00000489.wav,id_02,0,normal,0.223571,1664.99,1835.09,3580.87,0.036211,0.113746,186.1,12.128018,99.284485,-9.206521,8.320333,6.315426,21.810019,12.611804,-0.419044,0.427474,-2.71905,2.590683,-3.547858,-3.948245,12.288183,10.374001,7.163649,6.003984,6.137858,5.26302,6.114004,5.061239,5.308333,4.466029,4.147799,4.608691,4.260436
D:\pump\id_00\abnormal\00000122.wav,id_00,1,abnormal,0.234727,1076.33,1313.14,2038.69,0.007363,0.084739,998.9,-25.79372,144.317322,-11.593692,18.343117,-10.44369,12.070807,3.256154,10.378524,-1.984056,-2.192794,-8.218558,-1.349844,5.011487,3.994965,4.026208,3.099815,2.740014,2.50435,2.618745,2.793262,2.815527,2.770164,2.74791,2.741238,2.667717,2.608798
D:\pump\id_00\normal\00000044.wav,id_00,0,normal,0.15824,1993.02,1919.67,4165.51,0.089491,0.145483,71.6,9.582967,82.973221,-12.102304,12.774235,-0.109781,7.270257,2.959836,3.51571,-1.16879,-0.52442,-1.727615,3.443842,2.607602,14.678127,10.340324,8.832556,8.285545,7.763934,7.109841,6.386659,5.391937,5.941861,6.090197,5.31128,5.214113,5.070323
D:\pump\id_02\normal\00000539.wav,id_02,0,normal,0.141655,1732.65,1873.91,3685.5,0.048281,0.119195,284.9,-21.965979,99.873383,-6.873216,2.446515,2.776643,12.910514,9.523319,1.914688,0.530463,0.741433,0.304711,1.40231,0.630495,13.300134,11.450773,8.690702,7.742777,6.818814,6.61993,5.646946,5.160972,5.359246,4.98498,4.458151,4.643048,4.650703
D:\pump\id_02\normal\00000667.wav,id_02,0,normal,0.143638,1739.43,1894.07,3769.17,0.039692,0.117297,120.9,-34.292751,95.593628,-4.837093,4.145457,5.045303,19.880648,8.765058,-3.427249,1.85031,7.928977,6.784851,4.098841,0.540218,13.157763,9.855926,8.670743,7.091086,6.848055,5.988942,5.753267,5.060422,5.926752,4.722625,4.826121,4.498449,4.221988
D:\pump\id_06\normal\00000049.wav,id_06,0,normal,0.230551,1031.37,1405.1,1809.33,0.006053,0.063551,188.5,-50.197414,141.806686,9.944468,10.290782,-6.303413,4.624446,-1.855008,-5.11982,-10.241109,-4.598786,1.053184,4.962821,0.514703,8.443168,6.998348,4.986613,4.739598,4.721552,4.536398,4.308155,3.900736,4.192526,3.62971,3.41038,3.359001,3.536507
D:\pump\id_02\normal\00000245.wav,id_02,0,normal,0.046354,1894.12,1898.0,4012.16,0.080942,0.138761,71.6,-159.36618,87.4813,-8.177083,14.70325,4.157519,13.405698,0.365187,-0.516222,-1.000268,3.555269,-0.847375,-0.221234,1.302267,43.951305,17.856842,8.071117,7.540606,6.707364,7.622907,8.103765,5.398093,5.312104,4.522376,4.503296,5.120321,4.784262
D:\pump\id_06\normal\00000260.wav,id_06,0,normal,0.262081,1096.1,1516.07,1875.25,0.00557,0.049363,188.6,-43.391205,138.836365,11.966649,-2.15852,-3.658101,-0.756696,1.25188,2.985477,-6.363796,-5.253601,0.856531,0.725385,-0.759303,4.026663,3.699868,3.407934,3.197965,3.064043,3.236977,2.938943,3.118042,2.705312,2.950684,2.63299,2.807783,2.887704
D:\pump\id_02\normal\00000721.wav,id_02,0,normal,0.089826,2051.84,1866.99,4053.44,0.092156,0.164853,285.0,-49.89349,77.509377,-21.552542,8.487781,-2.351271,14.292573,7.566456,0.747049,0.954485,0.845782,2.255329,3.904036,0.864218,24.843697,16.68758,8.311118,7.448157,5.729656,5.263238,5.502765,4.806674,4.778611,4.005961,4.049603,4.351217,4.183858
D:\pump\id_06\normal\00000767.wav,id_06,0,normal,0.284447,888.37,1249.14,1672.72,0.00251,0.033763,188.6,-59.717602,150.93692,-1.591624,25.915203,-3.823171,13.731686,-1.253708,3.683741,-5.038028,-1.520118,-5.41375,-2.612037,-0.763349,3.637884,3.689545,3.095824,3.016444,3.121747,2.986622,2.824619,3.1019,2.748546,2.687755,2.515927,2.869464,2.717016
D:\pump\id_02\normal\00000386.wav,id_02,0,normal,0.203326,1639.48,1821.88,3528.13,0.037379,0.11315,100.0,4.077273,98.379982,-10.683792,10.992944,6.983286,21.112211,13.664337,1.665211,0.487809,1.785629,5.822249,-1.592528,-3.306674,10.473407,8.859722,5.334934,5.641885,5.048119,5.101538,4.502824,5.140076,4.137203,4.581654,3.857223,3.99139,4.165563
D:\pump\id_04\normal\00000156.wav,id_04,0,normal,0.221144,2601.29,2158.32,5305.46,0.099012,0.230832,2289.4,34.917465,48.239941,-0.585919,20.671679,-1.508362,-6.495799,-2.118982,4.103022,-6.509147,-1.476448,19.530197,9.823726,-7.23709,3.827653,2.93207,3.291883,3.138096,2.782775,2.913741,2.957125,2.707123,2.878156,2.691561,2.525508,2.796679,2.72141
D:\pump\id_02\normal\00000812.wav,id_02,0,normal,0.088451,1918.21,1882.42,3955.62,0.067761,0.148792,1489.1,-62.185265,86.081169,-14.05776,8.781357,7.866429,23.272779,9.566925,-0.11276,1.450274,1.899883,-1.094555,-4.245473,-1.175229,21.971977,15.988113,11.311371,8.343421,7.768535,7.261031,7.218805,6.073243,6.120878,5.144731,5.146866,5.297097,4.44971
D:\pump\id_02\normal\00000748.wav,id_02,0,normal,0.160406,1734.16,1853.12,3679.74,0.043441,0.120557,159.4,-13.657072,98.123627,-8.577561,2.783647,0.367449,16.015581,9.878913,0.103755,5.028057,4.994465,1.7407,-2.198137,-7.056753,12.234093,9.320547,7.634477,8.391839,6.218734,5.956134,5.890268,5.278421,4.671393,4.261472,4.349698,3.664174,3.610015
D:\pump\id_00\normal\00000181.wav,id_00,0,normal,0.084861,1958.35,1897.3,4064.2,0.08683,0.14403,165.0,-52.885788,84.134445,-11.458835,13.866807,-0.742671,9.924884,3.519355,2.119248,-2.942136,-1.323457,-3.213989,1.160947,1.588344,15.995813,10.941577,8.600776,8.019904,7.465568,7.312087,6.879017,5.93843,5.700645,5.999319,5.314195,5.158922,5.72117
D:\pump\id_06\normal\00000197.wav,id_06,0,normal,0.234555,1488.75,1733.73,3342.13,0.017169,0.086204,188.2,-10.782865,104.221146,7.024501,20.886145,-14.17753,6.127542,-1.521218,-7.16993,-11.758021,-6.103237,-7.422013,2.500052,5.678587,6.629742,6.807405,5.578449,3.793802,4.02804,3.75211,3.537929,3.620472,3.258472,3.066252,3.495777,3.113819,3.216163
D:\pump\id_04\normal\00000593.wav,id_04,0,normal,0.216925,2622.48,2146.27,5231.16,0.118244,0.224619,429.3,38.509476,44.111458,-2.524365,27.789215,13.058992,10.774819,-10.905288,-3.522372,-4.817343,3.439924,14.871618,3.787422,-8.645191,3.535008,3.036422,2.685794,2.834834,2.906056,2.457639,2.683077,2.749347,2.667155,2.721866,2.801243,2.632735,2.825038
D:\pump\id_02\normal\00000034.wav,id_02,0,normal,0.162015,1758.61,1892.55,3805.14,0.047408,0.11952,285.9,-14.697202,92.521019,-3.575955,19.316208,9.920897,16.866823,6.005274,-2.021992,-1.094918,6.172827,3.998445,-5.850427,-5.345471,14.475525,13.011957,7.854756,9.117572,6.6176,6.759986,6.439658,6.067534,5.815698,5.992827,5.817766,5.282816,5.496375
D:\pump\id_00\normal\00000981.wav,id_00,0,normal,0.0731,1832.67,1804.56,3761.41,0.069486,0.13617,165.8,-74.138763,92.264,-16.986532,9.560706,-5.10287,4.113379,0.098858,4.154081,-2.891996,-5.76091,-6.602858,-1.598481,-3.975385,14.587943,10.185589,8.384164,6.089332,5.622679,5.762847,5.688128,5.122375,4.868547,5.583719,4.797328,4.900533,4.314727
D:\pump\id_02\abnormal\00000108.wav,id_02,1,abnormal,0.21302,2395.1,2125.24,5545.7,0.08811,0.209392,49.4,32.109505,66.190735,-18.864006,-24.293249,5.137472,13.193421,0.635403,16.808367,10.942191,19.481333,-8.880522,7.928502,-1.363694,5.787812,4.01159,3.53116,3.479669,3.412444,2.651055,3.414806,3.376219,2.804173,2.853991,3.04756,2.928093,3.526952
D:\pump\id_04\normal\00000034.wav,id_04,0,normal,0.21877,2494.96,2198.96,5437.55,0.104092,0.201428,572.7,39.412342,54.750648,3.872827,23.586546,11.751122,7.454435,-7.360553,0.19642,-6.477936,4.339354,10.014064,8.502362,-9.77423,3.258743,2.809821,2.441009,2.628257,2.497047,2.699941,2.607267,2.645991,2.637261,2.579836,2.720081,3.092783,2.53497
D:\pump\id_02\normal\00000061.wav,id_02,0,normal,0.084007,1889.08,1902.38,3942.52,0.060514,0.146873,47.6,-65.840546,88.922096,-8.483673,10.532974,2.141669,13.810081,5.660099,-3.594553,-1.138658,7.407136,3.75807,-1.368218,0.605261,11.833332,9.987836,8.043774,8.516224,7.240673,6.471269,6.551686,5.18252,5.579476,5.345736,5.405931,5.083652,5.159546
D:\pump\id_04\normal\00000218.wav,id_04,0,normal,0.233174,2478.93,2117.99,5095.2,0.071163,0.211866,431.7,29.313805,53.913502,-3.425168,17.023584,1.038347,-4.611228,-10.60698,4.325324,-4.745924,0.154832,16.779289,1.271449,-12.107338,3.336919,2.929223,2.718708,2.461293,2.712964,2.723726,2.582311,2.612534,2.830727,2.667693,2.854882,2.82345,2.614347
D:\pump\id_06\normal\00000770.wav,id_06,0,normal,0.279367,1757.83,1919.07,3939.47,0.019839,0.054745,187.9,-4.838646,86.955399,1.470424,19.270071,-3.439261,7.744364,1.881005,1.418726,-6.59411,-4.477993,-5.228925,-1.440346,-7.177878,19.464954,14.249838,5.249934,4.797602,3.847126,3.962658,3.794446,3.339043,3.623255,2.931303,3.680135,3.43846,4.321326
D:\pump\id_00\normal\00000992.wav,id_00,0,normal,0.154174,1701.64,1817.1,3653.85,0.051672,0.112046,166.1,-9.396294,99.465759,-6.71889,13.574059,-1.890831,10.019756,3.203702,2.874083,-3.131189,-0.975255,-3.622433,-1.147264,0.617175,12.952938,9.916891,7.977647,6.810458,6.905646,5.702875,5.528059,5.588002,4.90453,4.699868,4.86032,4.699364,4.789291
D:\pump\id_02\normal\00000110.wav,id_02,0,normal,0.186861,1774.44,1854.41,3738.52,0.057027,0.130054,71.7,11.239494,93.414276,-7.88954,18.500933,5.571655,12.396545,2.070792,-2.937995,1.423956,4.734342,-1.852016,-3.442871,-0.422717,12.579279,10.618443,7.718885,6.824039,6.255382,6.026557,6.081979,5.342424,5.146685,4.610471,4.867222,4.671441,4.353477
D:\pump\id_02\normal\00000750.wav,id_02,0,normal,0.135439,1773.3,1850.42,3723.17,0.057083,0.129429,71.5,-18.481487,95.588493,-10.838652,9.793204,3.841645,15.043502,4.705907,-2.566914,0.345328,3.24633,1.015683,0.620211,0.041676,11.721972,9.276629,8.043354,6.427949,6.525709,5.623888,5.424037,4.948705,4.34058,4.765995,4.804972,4.164274,4.091031
D:\pump\id_00\normal\00000142.wav,id_00,0,normal,0.130433,2072.26,1934.36,4270.94,0.089777,0.14667,165.3,-11.311259,78.448158,-14.290376,6.869877,-6.624846,4.264028,2.465114,3.475681,-0.016741,-0.317942,-4.633776,-1.005616,-1.704211,13.107774,9.74614,9.199597,7.936398,8.206585,6.877215,6.956898,6.473573,5.624201,5.276144,5.506461,4.700218,5.248441
D:\pump\id_04\normal\00000576.wav,id_04,0,normal,0.238894,2626.38,2157.56,5263.3,0.11183,0.225149,430.1,45.853035,44.518085,-0.084873,29.106348,10.753457,5.063221,-12.423521,-2.43168,-4.764426,3.221945,14.540174,1.994277,-8.854113,3.549872,2.904598,2.965758,3.111477,2.687304,2.916478,3.114172,3.035,3.181504,2.871549,3.815791,2.755021,3.522775
D:\pump\id_06\abnormal\00000080.wav,id_06,1,abnormal,0.164177,1375.4,1562.94,2679.64,0.02058,0.089969,100.1,-45.682987,124.458092,-10.041095,-3.707108,-10.036341,4.639456,-2.204513,1.005735,-1.641418,5.294226,4.312692,6.224732,3.576223,26.374878,23.198339,10.324741,4.949775,3.811807,3.512803,2.768391,4.196654,2.9011,3.679286,2.678719,2.98794,3.167183
D:\pump\id_02\normal\00000325.wav,id_02,0,normal,0.18191,1760.05,1836.67,3681.73,0.047222,0.13624,100.0,5.992916,96.159096,-15.911395,-0.064542,2.351244,16.887632,10.514352,2.362025,2.29846,-0.402373,1.864737,0.865828,2.720041,7.629604,7.06179,5.734526,5.929562,4.469831,4.332608,5.073321,4.582692,5.213059,4.26673,3.774189,3.722079,3.943724
D:\pump\id_06\normal\00001026.wav,id_06,0,normal,0.194669,1260.85,1642.89,2445.14,0.012296,0.066027,188.2,-41.800686,127.200294,7.159013,1.879076,-0.623037,3.381021,3.779378,0.629695,-6.485453,-7.197845,-1.083153,1.950589,0.446924,10.45935,6.760422,7.818305,6.962667,7.455303,5.509706,5.649592,5.024174,4.888678,4.958276,4.649732,4.333909,4.180367
